TXNAME	GENEID.group	GENEID.group_name	GENEID.value
mRNA:Solyc10g055240.2.1	29784	NA	gene:Solyc10g055240.2
mRNA:Solyc10g055250.1.1	29785	NA	gene:Solyc10g055250.1
mRNA:Solyc10g055260.2.1	29786	NA	gene:Solyc10g055260.2
mRNA:Solyc10g055270.1.1	29787	NA	gene:Solyc10g055270.1
mRNA:Solyc10g055280.1.1	29788	NA	gene:Solyc10g055280.1
mRNA:Solyc10g055290.2.1	29789	NA	gene:Solyc10g055290.2
mRNA:Solyc10g055300.1.1	29790	NA	gene:Solyc10g055300.1
mRNA:Solyc10g055310.1.1	29791	NA	gene:Solyc10g055310.1
mRNA:Solyc10g055320.1.1	29792	NA	gene:Solyc10g055320.1
mRNA:Solyc10g055330.2.1	29793	NA	gene:Solyc10g055330.2
mRNA:Solyc10g055340.1.1	29794	NA	gene:Solyc10g055340.1
mRNA:Solyc10g055350.1.1	29795	NA	gene:Solyc10g055350.1
mRNA:Solyc10g055360.1.1	29796	NA	gene:Solyc10g055360.1
mRNA:Solyc10g055370.2.1	29797	NA	gene:Solyc10g055370.2
mRNA:Solyc10g055390.2.1	29798	NA	gene:Solyc10g055390.2
mRNA:Solyc10g055400.1.1	29799	NA	gene:Solyc10g055400.1
mRNA:Solyc10g055410.2.1	29800	NA	gene:Solyc10g055410.2
mRNA:Solyc10g055420.2.1	29801	NA	gene:Solyc10g055420.2
mRNA:Solyc10g055425.1.1	29802	NA	gene:Solyc10g055425.1
mRNA:Solyc10g055450.2.1	29803	NA	gene:Solyc10g055450.2
mRNA:Solyc10g055460.2.1	29804	NA	gene:Solyc10g055460.2
mRNA:Solyc10g055470.2.1	29805	NA	gene:Solyc10g055470.2
mRNA:Solyc10g055477.1.1	29806	NA	gene:Solyc10g055477.1
mRNA:Solyc10g055540.2.1	29807	NA	gene:Solyc10g055540.2
mRNA:Solyc10g055545.1.1	29808	NA	gene:Solyc10g055545.1
mRNA:Solyc10g055550.2.1	29809	NA	gene:Solyc10g055550.2
mRNA:Solyc10g055560.2.1	29810	NA	gene:Solyc10g055560.2
mRNA:Solyc10g055570.2.1	29811	NA	gene:Solyc10g055570.2
mRNA:Solyc10g055580.2.1	29812	NA	gene:Solyc10g055580.2
mRNA:Solyc10g055590.1.1	29813	NA	gene:Solyc10g055590.1
mRNA:Solyc10g055600.2.1	29814	NA	gene:Solyc10g055600.2
mRNA:Solyc10g055610.2.1	29815	NA	gene:Solyc10g055610.2
mRNA:Solyc10g055613.1.1	29816	NA	gene:Solyc10g055613.1
mRNA:Solyc10g055617.1.1	29817	NA	gene:Solyc10g055617.1
mRNA:Solyc10g055620.2.1	29818	NA	gene:Solyc10g055620.2
mRNA:Solyc10g055640.2.1	29819	NA	gene:Solyc10g055640.2
mRNA:Solyc10g055630.2.1	29820	NA	gene:Solyc10g055630.2
mRNA:Solyc10g055650.2.1	29821	NA	gene:Solyc10g055650.2
mRNA:Solyc10g055670.2.1	29822	NA	gene:Solyc10g055670.2
mRNA:Solyc10g055680.1.1	29823	NA	gene:Solyc10g055680.1
mRNA:Solyc10g055700.2.1	29824	NA	gene:Solyc10g055700.2
mRNA:Solyc10g055710.2.1	29825	NA	gene:Solyc10g055710.2
mRNA:Solyc10g055715.1.1	29826	NA	gene:Solyc10g055715.1
mRNA:Solyc10g055720.2.1	29827	NA	gene:Solyc10g055720.2
mRNA:Solyc10g055730.2.1	29828	NA	gene:Solyc10g055730.2
mRNA:Solyc10g055740.2.1	29829	NA	gene:Solyc10g055740.2
mRNA:Solyc10g055750.1.1	29830	NA	gene:Solyc10g055750.1
mRNA:Solyc10g055760.2.1	29831	NA	gene:Solyc10g055760.2
mRNA:Solyc10g055770.2.1	29832	NA	gene:Solyc10g055770.2
mRNA:Solyc10g055780.1.1	29833	NA	gene:Solyc10g055780.1
mRNA:Solyc10g055790.1.1	29834	NA	gene:Solyc10g055790.1
mRNA:Solyc10g055800.2.1	29835	NA	gene:Solyc10g055800.2
mRNA:Solyc10g055810.2.1	29836	NA	gene:Solyc10g055810.2
mRNA:Solyc10g055820.2.1	29837	NA	gene:Solyc10g055820.2
mRNA:Solyc10g068340.2.1	29838	NA	gene:Solyc10g068340.2
mRNA:Solyc10g068350.1.1	29839	NA	gene:Solyc10g068350.1
mRNA:Solyc10g073350.1.1	29840	NA	gene:Solyc10g073350.1
mRNA:Solyc10g074360.1.1	29841	NA	gene:Solyc10g074360.1
mRNA:Solyc10g074370.1.1	29842	NA	gene:Solyc10g074370.1
mRNA:Solyc10g074380.2.1	29843	NA	gene:Solyc10g074380.2
mRNA:Solyc10g074400.2.1	29844	NA	gene:Solyc10g074400.2
mRNA:Solyc10g074410.1.1	29845	NA	gene:Solyc10g074410.1
mRNA:Solyc10g074420.1.1	29846	NA	gene:Solyc10g074420.1
mRNA:Solyc10g074405.1.1	29847	NA	gene:Solyc10g074405.1
mRNA:Solyc10g074430.2.1	29848	NA	gene:Solyc10g074430.2
mRNA:Solyc10g074432.1.1	29849	NA	gene:Solyc10g074432.1
mRNA:Solyc10g074438.1.1	29850	NA	gene:Solyc10g074438.1
mRNA:Solyc10g074440.2.1	29851	NA	gene:Solyc10g074440.2
mRNA:Solyc10g074443.1.1	29852	NA	gene:Solyc10g074443.1
mRNA:Solyc10g074447.1.1	29853	NA	gene:Solyc10g074447.1
mRNA:Solyc10g074450.1.1	29854	NA	gene:Solyc10g074450.1
mRNA:Solyc10g074460.2.1	29855	NA	gene:Solyc10g074460.2
mRNA:Solyc10g074467.1.1	29856	NA	gene:Solyc10g074467.1
mRNA:Solyc10g074470.2.1	29857	NA	gene:Solyc10g074470.2
mRNA:Solyc10g074490.2.1	29858	NA	gene:Solyc10g074490.2
mRNA:Solyc10g074500.2.1	29859	NA	gene:Solyc10g074500.2
mRNA:Solyc10g074510.1.1	29860	NA	gene:Solyc10g074510.1
mRNA:Solyc10g074520.2.1	29861	NA	gene:Solyc10g074520.2
mRNA:Solyc10g074530.2.1	29862	NA	gene:Solyc10g074530.2
mRNA:Solyc10g074540.1.1	29863	NA	gene:Solyc10g074540.1
mRNA:Solyc10g074550.2.1	29864	NA	gene:Solyc10g074550.2
mRNA:Solyc10g074560.2.1	29865	NA	gene:Solyc10g074560.2
mRNA:Solyc10g074570.2.1	29866	NA	gene:Solyc10g074570.2
mRNA:Solyc10g074580.2.1	29867	NA	gene:Solyc10g074580.2
mRNA:Solyc10g074590.2.1	29868	NA	gene:Solyc10g074590.2
mRNA:Solyc10g074600.2.1	29869	NA	gene:Solyc10g074600.2
mRNA:Solyc10g074610.2.1	29870	NA	gene:Solyc10g074610.2
mRNA:Solyc10g074620.2.1	29871	NA	gene:Solyc10g074620.2
mRNA:Solyc10g074630.2.1	29872	NA	gene:Solyc10g074630.2
mRNA:Solyc10g074650.2.1	29873	NA	gene:Solyc10g074650.2
mRNA:Solyc10g074640.2.1	29874	NA	gene:Solyc10g074640.2
mRNA:Solyc10g074645.1.1	29875	NA	gene:Solyc10g074645.1
mRNA:Solyc10g074680.2.1	29876	NA	gene:Solyc10g074680.2
mRNA:Solyc10g074690.2.1	29877	NA	gene:Solyc10g074690.2
mRNA:Solyc10g074700.2.1	29878	NA	gene:Solyc10g074700.2
mRNA:Solyc10g074710.2.1	29879	NA	gene:Solyc10g074710.2
mRNA:Solyc10g074720.2.1	29880	NA	gene:Solyc10g074720.2
mRNA:Solyc10g074730.3.1	29881	NA	gene:Solyc10g074730.3
mRNA:Solyc10g074740.1.1	29882	NA	gene:Solyc10g074740.1
mRNA:Solyc10g074745.1.1	29883	NA	gene:Solyc10g074745.1
mRNA:Solyc10g074770.1.1	29884	NA	gene:Solyc10g074770.1
mRNA:Solyc10g074780.1.1	29885	NA	gene:Solyc10g074780.1
mRNA:Solyc10g074790.2.1	29886	NA	gene:Solyc10g074790.2
mRNA:Solyc10g074800.2.1	29887	NA	gene:Solyc10g074800.2
mRNA:Solyc10g074810.2.1	29888	NA	gene:Solyc10g074810.2
mRNA:Solyc10g074820.1.1	29889	NA	gene:Solyc10g074820.1
mRNA:Solyc10g074823.1.1	29890	NA	gene:Solyc10g074823.1
mRNA:Solyc10g074830.1.1	29891	NA	gene:Solyc10g074830.1
mRNA:Solyc10g074850.2.1	29892	NA	gene:Solyc10g074850.2
mRNA:Solyc10g074860.2.1	29893	NA	gene:Solyc10g074860.2
mRNA:Solyc10g074870.2.1	29894	NA	gene:Solyc10g074870.2
mRNA:Solyc10g074880.2.1	29895	NA	gene:Solyc10g074880.2
mRNA:Solyc10g074890.2.1	29896	NA	gene:Solyc10g074890.2
mRNA:Solyc10g074900.2.1	29897	NA	gene:Solyc10g074900.2
mRNA:Solyc10g074910.2.1	29898	NA	gene:Solyc10g074910.2
mRNA:Solyc10g074920.2.1	29899	NA	gene:Solyc10g074920.2
mRNA:Solyc10g074930.1.1	29900	NA	gene:Solyc10g074930.1
mRNA:Solyc10g074935.1.1	29901	NA	gene:Solyc10g074935.1
mRNA:Solyc10g074940.2.1	29902	NA	gene:Solyc10g074940.2
mRNA:Solyc10g074945.1.1	29903	NA	gene:Solyc10g074945.1
mRNA:Solyc10g074950.2.1	29904	NA	gene:Solyc10g074950.2
mRNA:Solyc10g074960.2.1	29905	NA	gene:Solyc10g074960.2
mRNA:Solyc10g074980.2.1	29906	NA	gene:Solyc10g074980.2
mRNA:Solyc10g074990.2.1	29907	NA	gene:Solyc10g074990.2
mRNA:Solyc10g075000.2.1	29908	NA	gene:Solyc10g075000.2
mRNA:Solyc10g075010.1.1	29909	NA	gene:Solyc10g075010.1
mRNA:Solyc10g075020.2.1	29910	NA	gene:Solyc10g075020.2
mRNA:Solyc10g075030.2.1	29911	NA	gene:Solyc10g075030.2
mRNA:Solyc10g075035.1.1	29912	NA	gene:Solyc10g075035.1
mRNA:Solyc10g075040.2.1	29913	NA	gene:Solyc10g075040.2
mRNA:Solyc10g075050.2.1	29914	NA	gene:Solyc10g075050.2
mRNA:Solyc10g075060.2.1	29915	NA	gene:Solyc10g075060.2
mRNA:Solyc10g075067.1.1	29916	NA	gene:Solyc10g075067.1
mRNA:Solyc10g075070.2.1	29917	NA	gene:Solyc10g075070.2
mRNA:Solyc10g075080.1.1	29918	NA	gene:Solyc10g075080.1
mRNA:Solyc10g075090.2.1	29919	NA	gene:Solyc10g075090.2
mRNA:Solyc10g075100.2.1	29920	NA	gene:Solyc10g075100.2
mRNA:Solyc10g075110.2.1	29921	NA	gene:Solyc10g075110.2
mRNA:Solyc10g075120.2.1	29922	NA	gene:Solyc10g075120.2
mRNA:Solyc10g075130.2.1	29923	NA	gene:Solyc10g075130.2
mRNA:Solyc10g075140.1.1	29924	NA	gene:Solyc10g075140.1
mRNA:Solyc10g075150.2.1	29925	NA	gene:Solyc10g075150.2
mRNA:Solyc10g075160.1.1	29926	NA	gene:Solyc10g075160.1
mRNA:Solyc10g075170.2.1	29927	NA	gene:Solyc10g075170.2
mRNA:Solyc10g075175.1.1	29928	NA	gene:Solyc10g075175.1
mRNA:Solyc10g076170.1.1	29929	NA	gene:Solyc10g076170.1
mRNA:Solyc10g076180.1.1	29930	NA	gene:Solyc10g076180.1
mRNA:Solyc10g076220.2.1	29931	NA	gene:Solyc10g076220.2
mRNA:Solyc10g076190.2.1	29932	NA	gene:Solyc10g076190.2
mRNA:Solyc10g076200.2.1	29933	NA	gene:Solyc10g076200.2
mRNA:Solyc10g076210.2.1	29934	NA	gene:Solyc10g076210.2
mRNA:Solyc10g076230.2.1	29935	NA	gene:Solyc10g076230.2
mRNA:Solyc10g076240.2.1	29936	NA	gene:Solyc10g076240.2
mRNA:Solyc10g076243.1.1	29937	NA	gene:Solyc10g076243.1
mRNA:Solyc10g076250.2.1	29938	NA	gene:Solyc10g076250.2
mRNA:Solyc10g076260.2.1	29939	NA	gene:Solyc10g076260.2
mRNA:Solyc10g076270.2.1	29940	NA	gene:Solyc10g076270.2
mRNA:Solyc10g076280.2.1	29941	NA	gene:Solyc10g076280.2
mRNA:Solyc10g076290.2.1	29942	NA	gene:Solyc10g076290.2
mRNA:Solyc10g076300.2.1	29943	NA	gene:Solyc10g076300.2
mRNA:Solyc10g076305.1.1	29944	NA	gene:Solyc10g076305.1
mRNA:Solyc10g076320.2.1	29945	NA	gene:Solyc10g076320.2
mRNA:Solyc10g076330.2.1	29946	NA	gene:Solyc10g076330.2
mRNA:Solyc10g076340.2.1	29947	NA	gene:Solyc10g076340.2
mRNA:Solyc10g076350.2.1	29948	NA	gene:Solyc10g076350.2
mRNA:Solyc10g076357.1.1	29949	NA	gene:Solyc10g076357.1
mRNA:Solyc10g076360.1.1	29950	NA	gene:Solyc10g076360.1
mRNA:Solyc10g076370.2.1	29951	NA	gene:Solyc10g076370.2
mRNA:Solyc10g076380.2.1	29952	NA	gene:Solyc10g076380.2
mRNA:Solyc10g076390.2.1	29953	NA	gene:Solyc10g076390.2
mRNA:Solyc10g076400.2.1	29954	NA	gene:Solyc10g076400.2
mRNA:Solyc10g076410.1.1	29955	NA	gene:Solyc10g076410.1
mRNA:Solyc10g076420.2.1	29956	NA	gene:Solyc10g076420.2
mRNA:Solyc10g076425.1.1	29957	NA	gene:Solyc10g076425.1
mRNA:Solyc10g076430.1.1	29958	NA	gene:Solyc10g076430.1
mRNA:Solyc10g076450.2.1	29959	NA	gene:Solyc10g076450.2
mRNA:Solyc10g076440.1.1	29960	NA	gene:Solyc10g076440.1
mRNA:Solyc10g076460.2.1	29961	NA	gene:Solyc10g076460.2
mRNA:Solyc10g076480.2.1	29962	NA	gene:Solyc10g076480.2
mRNA:Solyc10g076485.1.1	29963	NA	gene:Solyc10g076485.1
mRNA:Solyc10g076500.2.1	29964	NA	gene:Solyc10g076500.2
mRNA:Solyc10g076490.1.1	29965	NA	gene:Solyc10g076490.1
mRNA:Solyc10g076510.2.1	29966	NA	gene:Solyc10g076510.2
mRNA:Solyc10g076520.2.1	29967	NA	gene:Solyc10g076520.2
mRNA:Solyc10g076530.2.1	29968	NA	gene:Solyc10g076530.2
mRNA:Solyc10g076533.1.1	29969	NA	gene:Solyc10g076533.1
mRNA:Solyc10g076537.1.1	29970	NA	gene:Solyc10g076537.1
mRNA:Solyc10g076540.1.1	29971	NA	gene:Solyc10g076540.1
mRNA:Solyc10g076550.1.1	29972	NA	gene:Solyc10g076550.1
mRNA:Solyc10g076560.1.1	29973	NA	gene:Solyc10g076560.1
mRNA:Solyc10g076555.1.1	29974	NA	gene:Solyc10g076555.1
mRNA:Solyc10g076570.2.1	29975	NA	gene:Solyc10g076570.2
mRNA:Solyc10g076590.2.1	29976	NA	gene:Solyc10g076590.2
mRNA:Solyc10g076600.2.1	29977	NA	gene:Solyc10g076600.2
mRNA:Solyc10g076610.2.1	29978	NA	gene:Solyc10g076610.2
mRNA:Solyc10g076620.1.1	29979	NA	gene:Solyc10g076620.1
mRNA:Solyc10g076630.1.1	29980	NA	gene:Solyc10g076630.1
mRNA:Solyc10g076635.1.1	29981	NA	gene:Solyc10g076635.1
mRNA:Solyc10g076640.1.1	29982	NA	gene:Solyc10g076640.1
mRNA:Solyc10g076650.2.1	29983	NA	gene:Solyc10g076650.2
mRNA:Solyc10g076660.2.1	29984	NA	gene:Solyc10g076660.2
mRNA:Solyc10g076670.2.1	29985	NA	gene:Solyc10g076670.2
mRNA:Solyc10g076680.1.1	29986	NA	gene:Solyc10g076680.1
mRNA:Solyc10g076690.2.1	29987	NA	gene:Solyc10g076690.2
mRNA:Solyc10g076700.2.1	29988	NA	gene:Solyc10g076700.2
mRNA:Solyc10g076710.2.1	29989	NA	gene:Solyc10g076710.2
mRNA:Solyc10g076720.2.1	29990	NA	gene:Solyc10g076720.2
mRNA:Solyc10g076730.1.1	29991	NA	gene:Solyc10g076730.1
mRNA:Solyc10g076740.2.1	29992	NA	gene:Solyc10g076740.2
mRNA:Solyc10g076750.2.1	29993	NA	gene:Solyc10g076750.2
mRNA:Solyc10g076760.2.1	29994	NA	gene:Solyc10g076760.2
mRNA:Solyc10g076770.1.1	29995	NA	gene:Solyc10g076770.1
mRNA:Solyc10g076780.1.1	29996	NA	gene:Solyc10g076780.1
mRNA:Solyc10g076790.2.1	29997	NA	gene:Solyc10g076790.2
mRNA:Solyc10g076800.2.1	29998	NA	gene:Solyc10g076800.2
mRNA:Solyc10g076810.1.1	29999	NA	gene:Solyc10g076810.1
mRNA:Solyc10g076820.2.1	30000	NA	gene:Solyc10g076820.2
mRNA:Solyc10g076830.2.1	30001	NA	gene:Solyc10g076830.2
mRNA:Solyc10g076840.2.1	30002	NA	gene:Solyc10g076840.2
mRNA:Solyc10g076845.1.1	30003	NA	gene:Solyc10g076845.1
mRNA:Solyc10g076850.1.1	30004	NA	gene:Solyc10g076850.1
mRNA:Solyc10g076860.2.1	30005	NA	gene:Solyc10g076860.2
mRNA:Solyc10g076870.2.1	30006	NA	gene:Solyc10g076870.2
mRNA:Solyc10g076880.2.1	30007	NA	gene:Solyc10g076880.2
mRNA:Solyc10g076890.2.1	30008	NA	gene:Solyc10g076890.2
mRNA:Solyc10g076900.2.1	30009	NA	gene:Solyc10g076900.2
mRNA:Solyc10g076910.2.1	30010	NA	gene:Solyc10g076910.2
mRNA:Solyc10g076920.2.1	30011	NA	gene:Solyc10g076920.2
mRNA:Solyc10g076930.2.1	30012	NA	gene:Solyc10g076930.2
mRNA:Solyc10g076940.2.1	30013	NA	gene:Solyc10g076940.2
mRNA:Solyc10g076990.2.1	30014	NA	gene:Solyc10g076990.2
mRNA:Solyc10g077000.2.1	30015	NA	gene:Solyc10g077000.2
mRNA:Solyc10g077005.1.1	30016	NA	gene:Solyc10g077005.1
mRNA:Solyc10g077010.2.1	30017	NA	gene:Solyc10g077010.2
mRNA:Solyc10g077020.2.1	30018	NA	gene:Solyc10g077020.2
mRNA:Solyc10g077030.2.1	30019	NA	gene:Solyc10g077030.2
mRNA:Solyc10g077040.2.1	30020	NA	gene:Solyc10g077040.2
mRNA:Solyc10g077050.2.1	30021	NA	gene:Solyc10g077050.2
mRNA:Solyc10g077060.2.1	30022	NA	gene:Solyc10g077060.2
mRNA:Solyc10g077055.1.1	30023	NA	gene:Solyc10g077055.1
mRNA:Solyc10g077070.2.1	30024	NA	gene:Solyc10g077070.2
mRNA:Solyc10g077080.2.1	30025	NA	gene:Solyc10g077080.2
mRNA:Solyc10g077090.2.1	30026	NA	gene:Solyc10g077090.2
mRNA:Solyc10g077110.1.1	30027	NA	gene:Solyc10g077110.1
mRNA:Solyc10g077120.2.1	30028	NA	gene:Solyc10g077120.2
mRNA:Solyc10g077130.1.1	30029	NA	gene:Solyc10g077130.1
mRNA:Solyc10g077131.1.1	30030	NA	gene:Solyc10g077131.1
mRNA:Solyc10g077133.1.1	30031	NA	gene:Solyc10g077133.1
mRNA:Solyc10g077134.1.1	30032	NA	gene:Solyc10g077134.1
mRNA:Solyc10g077138.1.1	30033	NA	gene:Solyc10g077138.1
mRNA:Solyc10g078150.2.1	30034	NA	gene:Solyc10g078150.2
mRNA:Solyc10g078160.2.1	30035	NA	gene:Solyc10g078160.2
mRNA:Solyc10g078170.2.1	30036	NA	gene:Solyc10g078170.2
mRNA:Solyc10g078173.1.1	30037	NA	gene:Solyc10g078173.1
mRNA:Solyc10g078177.1.1	30038	NA	gene:Solyc10g078177.1
mRNA:Solyc10g078180.2.1	30039	NA	gene:Solyc10g078180.2
mRNA:Solyc10g078190.2.1	30040	NA	gene:Solyc10g078190.2
mRNA:Solyc10g078200.1.1	30041	NA	gene:Solyc10g078200.1
mRNA:Solyc10g078205.1.1	30042	NA	gene:Solyc10g078205.1
mRNA:Solyc10g078220.2.1	30043	NA	gene:Solyc10g078220.2
mRNA:Solyc10g078230.2.1	30044	NA	gene:Solyc10g078230.2
mRNA:Solyc10g078235.1.1	30045	NA	gene:Solyc10g078235.1
mRNA:Solyc10g078240.2.1	30046	NA	gene:Solyc10g078240.2
mRNA:Solyc10g078260.2.1	30047	NA	gene:Solyc10g078260.2
mRNA:Solyc10g078265.1.1	30048	NA	gene:Solyc10g078265.1
mRNA:Solyc10g078270.2.1	30049	NA	gene:Solyc10g078270.2
mRNA:Solyc10g078280.3.1	30050	NA	gene:Solyc10g078280.3
mRNA:Solyc10g078285.1.1	30051	NA	gene:Solyc10g078285.1
mRNA:Solyc10g078290.2.1	30052	NA	gene:Solyc10g078290.2
mRNA:Solyc10g078300.2.1	30053	NA	gene:Solyc10g078300.2
mRNA:Solyc10g078310.2.1	30054	NA	gene:Solyc10g078310.2
mRNA:Solyc10g078320.2.1	30055	NA	gene:Solyc10g078320.2
mRNA:Solyc10g078325.1.1	30056	NA	gene:Solyc10g078325.1
mRNA:Solyc10g078330.2.1	30057	NA	gene:Solyc10g078330.2
mRNA:Solyc10g078340.2.1	30058	NA	gene:Solyc10g078340.2
mRNA:Solyc10g078350.2.1	30059	NA	gene:Solyc10g078350.2
mRNA:Solyc10g078360.2.1	30060	NA	gene:Solyc10g078360.2
mRNA:Solyc10g078370.2.1	30061	NA	gene:Solyc10g078370.2
mRNA:Solyc10g078380.2.1	30062	NA	gene:Solyc10g078380.2
mRNA:Solyc10g078390.2.1	30063	NA	gene:Solyc10g078390.2
mRNA:Solyc10g078400.2.1	30064	NA	gene:Solyc10g078400.2
mRNA:Solyc10g078410.2.1	30065	NA	gene:Solyc10g078410.2
mRNA:Solyc10g078420.2.1	30066	NA	gene:Solyc10g078420.2
mRNA:Solyc10g078430.2.1	30067	NA	gene:Solyc10g078430.2
mRNA:Solyc10g078440.1.1	30068	NA	gene:Solyc10g078440.1
mRNA:Solyc10g078450.2.1	30069	NA	gene:Solyc10g078450.2
mRNA:Solyc10g078460.2.1	30070	NA	gene:Solyc10g078460.2
mRNA:Solyc10g078470.2.1	30071	NA	gene:Solyc10g078470.2
mRNA:Solyc10g078480.2.1	30072	NA	gene:Solyc10g078480.2
mRNA:Solyc10g078490.2.1	30073	NA	gene:Solyc10g078490.2
mRNA:Solyc10g078495.1.1	30074	NA	gene:Solyc10g078495.1
mRNA:Solyc10g078510.2.1	30075	NA	gene:Solyc10g078510.2
mRNA:Solyc10g078520.2.1	30076	NA	gene:Solyc10g078520.2
mRNA:Solyc10g078530.2.1	30077	NA	gene:Solyc10g078530.2
mRNA:Solyc10g078540.2.1	30078	NA	gene:Solyc10g078540.2
mRNA:Solyc10g078550.3.1	30079	NA	gene:Solyc10g078550.3
mRNA:Solyc10g078560.3.1	30080	NA	gene:Solyc10g078560.3
mRNA:Solyc10g078570.1.1	30081	NA	gene:Solyc10g078570.1
mRNA:Solyc10g078580.1.1	30082	NA	gene:Solyc10g078580.1
mRNA:Solyc10g078590.2.1	30083	NA	gene:Solyc10g078590.2
mRNA:Solyc10g078600.2.1	30084	NA	gene:Solyc10g078600.2
mRNA:Solyc10g078610.1.1	30085	NA	gene:Solyc10g078610.1
mRNA:Solyc10g078620.1.1	30086	NA	gene:Solyc10g078620.1
mRNA:Solyc10g078630.2.1	30087	NA	gene:Solyc10g078630.2
mRNA:Solyc10g078640.1.1	30088	NA	gene:Solyc10g078640.1
mRNA:Solyc10g078650.2.1	30089	NA	gene:Solyc10g078650.2
mRNA:Solyc10g078660.2.1	30090	NA	gene:Solyc10g078660.2
mRNA:Solyc10g078670.2.1	30091	NA	gene:Solyc10g078670.2
mRNA:Solyc10g078680.2.1	30092	NA	gene:Solyc10g078680.2
mRNA:Solyc10g078690.2.1	30093	NA	gene:Solyc10g078690.2
mRNA:Solyc10g078700.2.1	30094	NA	gene:Solyc10g078700.2
mRNA:Solyc10g078710.1.1	30095	NA	gene:Solyc10g078710.1
mRNA:Solyc10g078720.2.1	30096	NA	gene:Solyc10g078720.2
mRNA:Solyc10g078730.2.1	30097	NA	gene:Solyc10g078730.2
mRNA:Solyc10g078740.2.1	30098	NA	gene:Solyc10g078740.2
mRNA:Solyc10g078750.2.1	30099	NA	gene:Solyc10g078750.2
mRNA:Solyc10g078760.2.1	30100	NA	gene:Solyc10g078760.2
mRNA:Solyc10g078770.2.1	30101	NA	gene:Solyc10g078770.2
mRNA:Solyc10g078780.2.1	30102	NA	gene:Solyc10g078780.2
mRNA:Solyc10g078790.1.1	30103	NA	gene:Solyc10g078790.1
mRNA:Solyc10g078800.2.1	30104	NA	gene:Solyc10g078800.2
mRNA:Solyc10g078810.1.1	30105	NA	gene:Solyc10g078810.1
mRNA:Solyc10g078820.2.1	30106	NA	gene:Solyc10g078820.2
mRNA:Solyc10g078830.2.1	30107	NA	gene:Solyc10g078830.2
mRNA:Solyc10g078840.1.1	30108	NA	gene:Solyc10g078840.1
mRNA:Solyc10g078850.1.1	30109	NA	gene:Solyc10g078850.1
mRNA:Solyc10g078860.2.1	30110	NA	gene:Solyc10g078860.2
mRNA:Solyc10g078870.2.1	30111	NA	gene:Solyc10g078870.2
mRNA:Solyc10g078880.2.1	30112	NA	gene:Solyc10g078880.2
mRNA:Solyc10g078890.2.1	30113	NA	gene:Solyc10g078890.2
mRNA:Solyc10g078900.2.1	30114	NA	gene:Solyc10g078900.2
mRNA:Solyc10g078910.2.1	30115	NA	gene:Solyc10g078910.2
mRNA:Solyc10g078920.2.1	30116	NA	gene:Solyc10g078920.2
mRNA:Solyc10g078930.2.1	30117	NA	gene:Solyc10g078930.2
mRNA:Solyc10g078935.1.1	30118	NA	gene:Solyc10g078935.1
mRNA:Solyc10g078940.2.1	30119	NA	gene:Solyc10g078940.2
mRNA:Solyc10g078950.2.1	30120	NA	gene:Solyc10g078950.2
mRNA:Solyc10g078960.2.1	30121	NA	gene:Solyc10g078960.2
mRNA:Solyc10g078970.1.1	30122	NA	gene:Solyc10g078970.1
mRNA:Solyc10g078980.2.1	30123	NA	gene:Solyc10g078980.2
mRNA:Solyc10g078990.1.1	30124	NA	gene:Solyc10g078990.1
mRNA:Solyc10g079000.1.1	30125	NA	gene:Solyc10g079000.1
mRNA:Solyc10g079010.2.1	30126	NA	gene:Solyc10g079010.2
mRNA:Solyc10g079020.1.1	30127	NA	gene:Solyc10g079020.1
mRNA:Solyc10g079030.2.1	30128	NA	gene:Solyc10g079030.2
mRNA:Solyc10g079040.2.1	30129	NA	gene:Solyc10g079040.2
mRNA:Solyc10g079050.2.1	30130	NA	gene:Solyc10g079050.2
mRNA:Solyc10g079060.2.1	30131	NA	gene:Solyc10g079060.2
mRNA:Solyc10g079070.2.1	30132	NA	gene:Solyc10g079070.2
mRNA:Solyc10g079075.1.1	30133	NA	gene:Solyc10g079075.1
mRNA:Solyc10g079080.2.1	30134	NA	gene:Solyc10g079080.2
mRNA:Solyc10g079090.2.1	30135	NA	gene:Solyc10g079090.2
mRNA:Solyc10g079110.2.1	30136	NA	gene:Solyc10g079110.2
mRNA:Solyc10g079120.2.1	30137	NA	gene:Solyc10g079120.2
mRNA:Solyc10g079130.2.1	30138	NA	gene:Solyc10g079130.2
mRNA:Solyc10g079135.1.1	30139	NA	gene:Solyc10g079135.1
mRNA:Solyc10g079140.2.1	30140	NA	gene:Solyc10g079140.2
mRNA:Solyc10g079150.2.1	30141	NA	gene:Solyc10g079150.2
mRNA:Solyc10g079170.2.1	30142	NA	gene:Solyc10g079170.2
mRNA:Solyc10g079160.1.1	30143	NA	gene:Solyc10g079160.1
mRNA:Solyc10g079180.2.1	30144	NA	gene:Solyc10g079180.2
mRNA:Solyc10g079190.2.1	30145	NA	gene:Solyc10g079190.2
mRNA:Solyc10g079200.2.1	30146	NA	gene:Solyc10g079200.2
mRNA:Solyc10g079210.2.1	30147	NA	gene:Solyc10g079210.2
mRNA:Solyc10g079220.2.1	30148	NA	gene:Solyc10g079220.2
mRNA:Solyc10g079230.3.1	30149	NA	gene:Solyc10g079230.3
mRNA:Solyc10g079233.1.1	30150	NA	gene:Solyc10g079233.1
